Gender,Source,PriceXQuantity,age_group
Female,SEM,373,33-37
Female,SEM,1316,33-37
Male,Instagram Campign,222,33-37
Male,Organic Search,944,48-52
Male,SEM,588,63+
Male,FaceBook campaign,2370,33-37
Male,Organic Search,2380,28-32
Male,SEM,1458,43-47
Male,Instagram Campign,490,28-32
Female,SEM,436,43-47
Female,Instagram Campign,572,18-22
Female,FaceBook campaign,465,18-22
Male,Instagram Campign,328,23-27
Male,Organic Search,744,33-37
Male,Instagram Campign,1143,33-37
Male,Organic Search,1425,33-37
Male,FaceBook campaign,924,33-37
Female,SEM,2040,48-52
Male,SEM,315,18-22
Male,Organic Search,565,18-22
Male,FaceBook campaign,1044,18-22
Male,SEM,1419,18-22
Male,FaceBook campaign,459,18-22
Male,Organic Search,76,48-52
Male,FaceBook campaign,716,48-52
Male,Organic Search,1900,38-42
Male,Organic Search,73,33-37
Male,Organic Search,94,33-37
Female,SEM,860,48-52
Female,Organic Search,104,48-52
Female,SEM,159,48-52
Female,SEM,1668,48-52
Female,Instagram Campign,750,38-42
Female,Instagram Campign,327,23-27
Female,Instagram Campign,602,23-27
Male,FaceBook campaign,2420,23-27
Female,Organic Search,700,33-37
Female,Organic Search,276,18-22
Male,FaceBook campaign,1572,43-47
Female,Organic Search,2165,63+
Male,FaceBook campaign,95,43-47
Male,Instagram Campign,498,18-22
Female,Instagram Campign,292,18-22
Male,Instagram Campign,980,33-37
Male,SEM,178,33-37
Male,SEM,507,63+
Female,Organic Search,1864,58-62
Male,Organic Search,1210,18-22
Male,FaceBook campaign,1035,18-22
Male,FaceBook campaign,400,33-37
Male,SEM,560,58-62
Male,Instagram Campign,1508,43-47
Male,FaceBook campaign,976,43-47
Female,Instagram Campign,496,63+
Female,Organic Search,788,63+
Male,SEM,330,43-47
Male,Instagram Campign,429,43-47
Female,FaceBook campaign,488,43-47
Male,SEM,741,43-47
Male,FaceBook campaign,400,58-62
Female,Instagram Campign,534,38-42
Female,SEM,240,23-27
Male,FaceBook campaign,425,43-47
Male,Organic Search,542,43-47
Male,Organic Search,475,63+
Male,SEM,234,18-22
Male,SEM,1494,18-22
Female,SEM,630,23-27
Female,Organic Search,38,23-27
Male,Organic Search,754,63+
Male,Instagram Campign,1948,63+
Male,Instagram Campign,1278,23-27
Male,FaceBook campaign,338,63+
Female,Organic Search,254,63+
Female,Organic Search,418,48-52
Female,Organic Search,1276,38-42
Female,Instagram Campign,2475,38-42
Female,SEM,16,48-52
Male,Instagram Campign,1620,33-37
Male,SEM,1864,33-37
Female,FaceBook campaign,486,38-42
Female,FaceBook campaign,730,38-42
Male,SEM,814,18-22
Female,FaceBook campaign,192,63+
Male,FaceBook campaign,98,33-37
Male,FaceBook campaign,212,33-37
Male,Instagram Campign,748,33-37
Female,FaceBook campaign,436,18-22
Female,FaceBook campaign,280,48-52
Female,Instagram Campign,1820,48-52
Female,FaceBook campaign,477,48-52
Female,Instagram Campign,525,48-52
Female,SEM,963,53-57
Female,Organic Search,484,53-57
Male,FaceBook campaign,125,38-42
Male,SEM,1280,33-37
Female,SEM,852,58-62
Male,Organic Search,578,33-37
Male,FaceBook campaign,491,33-37
Male,Organic Search,1014,43-47
Male,Organic Search,127,43-47
Male,SEM,363,43-47
Male,FaceBook campaign,456,63+
Female,SEM,762,28-32
Female,FaceBook campaign,924,53-57
Male,FaceBook campaign,700,48-52
Male,FaceBook campaign,240,48-52
Female,SEM,753,43-47
Female,Organic Search,2025,43-47
Male,Organic Search,1515,23-27
Male,SEM,1304,63+
Female,Instagram Campign,1416,33-37
Male,SEM,410,18-22
Male,Organic Search,712,18-22
Male,FaceBook campaign,213,18-22
Female,FaceBook campaign,1044,53-57
Female,FaceBook campaign,301,53-57
Male,FaceBook campaign,275,48-52
Male,Organic Search,2380,48-52
Male,Instagram Campign,336,33-37
Female,SEM,1128,48-52
Female,Instagram Campign,816,63+
Male,FaceBook campaign,1425,43-47
Male,Instagram Campign,474,43-47
Male,Organic Search,1165,43-47
Female,Organic Search,1676,28-32
Male,Instagram Campign,656,53-57
Male,FaceBook campaign,25,53-57
Female,SEM,107,48-52
Female,Instagram Campign,774,48-52
Male,SEM,220,28-32
Male,Organic Search,1652,48-52
Male,Organic Search,219,48-52
Female,Organic Search,662,58-62
Female,SEM,816,28-32
Male,SEM,153,28-32
Male,Instagram Campign,392,23-27
Male,Instagram Campign,1588,43-47
Male,SEM,687,48-52
Male,Instagram Campign,609,48-52
Male,Organic Search,936,48-52
Male,Instagram Campign,168,48-52
Male,Organic Search,125,48-52
Male,FaceBook campaign,840,43-47
Female,Instagram Campign,472,28-32
Female,SEM,705,38-42
Female,Instagram Campign,111,38-42
Female,FaceBook campaign,1310,53-57
Male,Instagram Campign,565,23-27
Male,FaceBook campaign,798,23-27
Male,Instagram Campign,690,23-27
Female,Organic Search,450,43-47
Female,Instagram Campign,820,43-47
Female,FaceBook campaign,148,43-47
Female,FaceBook campaign,29,43-47
Female,Instagram Campign,725,18-22
Female,FaceBook campaign,268,53-57
Male,Organic Search,45,23-27
Female,FaceBook campaign,1592,43-47
Female,Organic Search,144,53-57
Female,Instagram Campign,1215,53-57
Male,Instagram Campign,477,53-57
Male,FaceBook campaign,147,58-62
Male,FaceBook campaign,1572,58-62
Female,SEM,482,28-32
Female,SEM,824,58-62
Female,FaceBook campaign,456,58-62
Female,Organic Search,369,38-42
Female,SEM,135,38-42
Female,FaceBook campaign,348,63+
Female,FaceBook campaign,402,63+
Male,Instagram Campign,96,33-37
Female,Organic Search,936,33-37
Female,Instagram Campign,1341,28-32
Male,Instagram Campign,1244,33-37
Male,Organic Search,312,48-52
Female,Organic Search,912,58-62
Female,SEM,240,58-62
Female,FaceBook campaign,1615,58-62
Female,FaceBook campaign,1158,18-22
Male,Organic Search,448,48-52
Male,Organic Search,191,48-52
Female,Organic Search,2370,63+
Male,FaceBook campaign,753,33-37
Male,Instagram Campign,290,33-37
Male,Instagram Campign,455,33-37
Female,Instagram Campign,281,18-22
Female,SEM,264,63+
Female,SEM,1690,53-57
Female,FaceBook campaign,42,18-22
Male,Instagram Campign,2180,23-27
Male,SEM,536,23-27
Female,SEM,897,18-22
Female,SEM,137,18-22
Female,Organic Search,399,58-62
Male,SEM,424,58-62
Male,FaceBook campaign,321,23-27
Male,FaceBook campaign,939,28-32
Male,Instagram Campign,180,63+
Female,SEM,984,38-42
Female,Organic Search,1276,63+
Female,Instagram Campign,627,43-47
Female,Organic Search,1410,43-47
Female,Organic Search,360,18-22
Male,SEM,417,53-57
Male,Organic Search,150,53-57
Male,Instagram Campign,1708,53-57
Female,Instagram Campign,1948,38-42
Female,Instagram Campign,269,38-42
Female,Instagram Campign,1371,38-42
Male,Organic Search,399,23-27
Male,FaceBook campaign,706,48-52
Male,Instagram Campign,118,43-47
Male,SEM,984,43-47
Female,SEM,876,18-22
Female,Organic Search,516,18-22
Male,Instagram Campign,377,63+
Male,Organic Search,2415,63+
Male,SEM,812,63+
Female,SEM,835,38-42
Male,SEM,14,58-62
Male,SEM,860,58-62
Male,Organic Search,1135,33-37
Male,Instagram Campign,1960,33-37
Female,Instagram Campign,2330,33-37
Female,SEM,732,33-37
Female,SEM,115,33-37
Female,Instagram Campign,876,33-37
Male,Instagram Campign,282,58-62
Male,SEM,428,58-62
Male,SEM,42,38-42
Female,Instagram Campign,194,43-47
Female,SEM,1960,43-47
Male,SEM,546,43-47
Male,FaceBook campaign,1098,43-47
Male,Organic Search,1205,43-47
Female,FaceBook campaign,1616,23-27
Female,FaceBook campaign,295,23-27
Male,FaceBook campaign,487,28-32
Male,Instagram Campign,287,28-32
Female,SEM,916,33-37
Female,SEM,656,48-52
Female,FaceBook campaign,552,48-52
Male,Organic Search,37,48-52
Male,FaceBook campaign,74,18-22
Male,Instagram Campign,1748,18-22
Female,Organic Search,233,28-32
Female,FaceBook campaign,252,28-32
Female,FaceBook campaign,1235,28-32
Female,Organic Search,1040,53-57
Female,FaceBook campaign,1375,33-37
Male,Organic Search,716,63+
Male,Instagram Campign,211,63+
Male,FaceBook campaign,775,43-47
Female,SEM,2350,48-52
Female,SEM,560,48-52
Female,Organic Search,261,48-52
Female,Organic Search,944,48-52
Female,Instagram Campign,75,63+
Male,FaceBook campaign,308,33-37
Male,Instagram Campign,1095,38-42
Male,Instagram Campign,51,23-27
Male,Instagram Campign,816,58-62
Male,SEM,1872,58-62
Male,Organic Search,1422,38-42
Male,FaceBook campaign,1680,38-42
Male,FaceBook campaign,440,38-42
Male,Instagram Campign,1415,58-62
Female,Organic Search,606,38-42
Female,FaceBook campaign,196,63+
Male,Instagram Campign,1136,23-27
Male,SEM,79,23-27
Female,FaceBook campaign,298,63+
Male,Instagram Campign,23,18-22
Male,Organic Search,2405,18-22
Male,Instagram Campign,57,58-62
Female,Organic Search,437,63+
Female,Organic Search,327,63+
Female,SEM,452,18-22
Female,Organic Search,39,18-22
Male,SEM,406,38-42
Female,SEM,676,18-22
Female,SEM,169,18-22
Female,Organic Search,658,18-22
Female,Instagram Campign,910,58-62
Female,FaceBook campaign,374,58-62
Male,Organic Search,376,38-42
Male,Instagram Campign,75,38-42
Male,SEM,1012,58-62
Male,Organic Search,712,63+
Female,SEM,1560,58-62
Male,Instagram Campign,265,63+
Female,Instagram Campign,1808,58-62
Female,Organic Search,1825,58-62
Female,Instagram Campign,306,38-42
Female,SEM,337,38-42
Male,SEM,505,58-62
Male,FaceBook campaign,1812,63+
Male,SEM,834,58-62
Male,Instagram Campign,1965,48-52
Male,Instagram Campign,376,48-52
Female,Instagram Campign,36,58-62
Female,Instagram Campign,470,58-62
Male,Organic Search,1335,38-42
Male,Organic Search,621,38-42
Male,Instagram Campign,322,43-47
Male,Organic Search,1460,43-47
Male,Instagram Campign,1675,43-47
Male,SEM,2185,38-42
Female,Instagram Campign,124,53-57
Female,SEM,1470,38-42
Female,Organic Search,2245,38-42
Male,Instagram Campign,1495,58-62
Male,Organic Search,1716,58-62
Male,FaceBook campaign,1880,53-57
Male,SEM,1530,48-52
Male,Organic Search,2185,63+
Male,SEM,1020,63+
Male,Instagram Campign,28,63+
Male,Organic Search,1344,28-32
Male,Organic Search,444,28-32
Male,Organic Search,92,28-32
Female,FaceBook campaign,624,43-47
Female,FaceBook campaign,992,43-47
Female,Organic Search,1146,23-27
Female,SEM,73,23-27
Female,FaceBook campaign,470,23-27
Female,FaceBook campaign,1398,53-57
Female,SEM,250,53-57
Female,Instagram Campign,772,53-57
Female,Instagram Campign,305,18-22
Female,Organic Search,132,18-22
Female,Instagram Campign,58,23-27
Female,FaceBook campaign,772,23-27
Male,Instagram Campign,22,38-42
Male,SEM,332,38-42
Male,Instagram Campign,55,28-32
Male,SEM,1372,28-32
Female,FaceBook campaign,140,33-37
Female,SEM,1960,33-37
Female,Organic Search,870,63+
Female,SEM,255,63+
Female,Organic Search,430,28-32
Male,Organic Search,1206,63+
Male,Organic Search,343,63+
Male,FaceBook campaign,816,23-27
Male,Instagram Campign,321,63+
Male,SEM,203,18-22
Male,FaceBook campaign,286,18-22
Male,Organic Search,1335,18-22
Male,FaceBook campaign,1467,38-42
Male,FaceBook campaign,636,43-47
Male,Instagram Campign,1680,28-32
Male,SEM,176,53-57
Male,FaceBook campaign,1795,53-57
Female,Organic Search,500,48-52
Female,Instagram Campign,415,33-37
Male,SEM,132,63+
Male,FaceBook campaign,52,18-22
Female,SEM,54,53-57
Female,Organic Search,51,63+
Female,Organic Search,55,63+
Female,SEM,680,63+
Female,SEM,612,53-57
Female,SEM,445,48-52
Female,Instagram Campign,369,48-52
Female,Instagram Campign,261,48-52
Male,Instagram Campign,456,38-42
Female,SEM,151,53-57
Male,Instagram Campign,842,63+
Male,FaceBook campaign,693,18-22
Male,FaceBook campaign,435,18-22
Male,FaceBook campaign,772,28-32
Male,SEM,644,33-37
Male,FaceBook campaign,487,33-37
Female,FaceBook campaign,162,48-52
Male,SEM,447,28-32
Male,FaceBook campaign,404,28-32
Male,SEM,380,38-42
Female,Instagram Campign,1880,23-27
Male,Organic Search,952,58-62
Male,SEM,1700,58-62
Male,FaceBook campaign,963,58-62
Male,Organic Search,428,58-62
Male,Instagram Campign,1206,63+
Female,Instagram Campign,1680,18-22
Female,FaceBook campaign,852,18-22
Female,Instagram Campign,505,18-22
Male,Organic Search,240,38-42
Male,Organic Search,97,38-42
Male,SEM,1398,33-37
Female,SEM,63,43-47
Female,Organic Search,782,43-47
Female,SEM,1176,18-22
Male,SEM,50,33-37
Female,FaceBook campaign,1405,48-52
Male,SEM,807,43-47
Female,Instagram Campign,822,53-57
Female,Instagram Campign,840,38-42
Female,Instagram Campign,128,63+
Female,Instagram Campign,435,63+
Female,Instagram Campign,732,23-27
Female,Instagram Campign,916,63+
Female,Instagram Campign,605,63+
Male,SEM,564,23-27
Male,Organic Search,251,38-42
Male,SEM,1230,38-42
Male,Organic Search,567,38-42
Female,Instagram Campign,360,23-27
Male,SEM,486,18-22
Male,FaceBook campaign,1152,18-22
Male,Instagram Campign,1096,18-22
Male,FaceBook campaign,1680,63+
Female,Instagram Campign,580,23-27
Female,FaceBook campaign,1050,63+
Female,FaceBook campaign,702,63+
Male,SEM,117,53-57
Female,FaceBook campaign,442,63+
Female,Instagram Campign,387,43-47
Female,Organic Search,399,43-47
Female,SEM,1368,43-47
Female,Organic Search,402,18-22
Male,FaceBook campaign,1149,33-37
Male,Instagram Campign,1276,28-32
Female,FaceBook campaign,200,58-62
Female,Organic Search,154,58-62
Female,Organic Search,1320,58-62
Male,Organic Search,740,33-37
Male,Organic Search,202,28-32
Female,Instagram Campign,270,53-57
Male,Organic Search,1401,23-27
Male,Instagram Campign,1410,33-37
Female,SEM,139,28-32
Female,Organic Search,2075,28-32
Female,Organic Search,2460,23-27
Female,Organic Search,990,23-27
Female,FaceBook campaign,334,63+
Female,Instagram Campign,196,63+
Female,SEM,268,63+
Male,Organic Search,840,43-47
Male,Instagram Campign,336,43-47
Male,SEM,515,43-47
Female,Instagram Campign,716,63+
Male,Organic Search,24,18-22
Female,Instagram Campign,990,38-42
Female,Instagram Campign,1080,38-42
Female,FaceBook campaign,1825,38-42
Female,Instagram Campign,604,18-22
Female,Instagram Campign,232,18-22
Female,SEM,960,18-22
Male,Instagram Campign,2155,18-22
Female,SEM,894,23-27
Male,FaceBook campaign,1240,48-52
Female,Organic Search,855,48-52
Female,SEM,296,48-52
Female,Organic Search,358,48-52
Male,SEM,696,18-22
Female,Instagram Campign,1300,23-27
Female,Instagram Campign,1047,23-27
Male,FaceBook campaign,765,23-27
Male,FaceBook campaign,642,23-27
Male,FaceBook campaign,271,23-27
Male,FaceBook campaign,400,23-27
Male,Instagram Campign,704,33-37
Male,SEM,488,33-37
Female,SEM,182,33-37
Female,SEM,820,33-37
Male,Instagram Campign,712,58-62
Female,Organic Search,448,18-22
Female,FaceBook campaign,825,23-27
Female,Instagram Campign,336,38-42
Male,Organic Search,1645,63+
Female,FaceBook campaign,2440,43-47
Female,Organic Search,458,43-47
Male,Organic Search,100,38-42
Male,Instagram Campign,700,18-22
Female,Instagram Campign,180,63+
Female,Organic Search,922,63+
Female,SEM,402,23-27
Female,SEM,410,23-27
Male,Instagram Campign,347,63+
Female,Instagram Campign,1422,28-32
Female,Instagram Campign,470,28-32
Female,FaceBook campaign,610,28-32
Female,SEM,684,28-32
Female,Organic Search,1570,28-32
Female,FaceBook campaign,1840,38-42
Female,Instagram Campign,215,38-42
Female,FaceBook campaign,1645,38-42
Female,Instagram Campign,716,38-42
Male,Organic Search,324,23-27
Male,Instagram Campign,52,23-27
Male,Organic Search,420,23-27
Male,Instagram Campign,1500,58-62
Male,FaceBook campaign,644,18-22
Male,Instagram Campign,985,63+
Male,Instagram Campign,862,63+
Female,Organic Search,308,33-37
Female,SEM,567,33-37
Male,Instagram Campign,586,38-42
Female,SEM,307,53-57
Female,SEM,15,53-57
Male,Instagram Campign,1570,23-27
Female,SEM,912,48-52
Female,SEM,776,23-27
Male,FaceBook campaign,90,23-27
Male,SEM,360,63+
Male,SEM,960,63+
Male,FaceBook campaign,300,63+
Female,Organic Search,294,58-62
Female,Instagram Campign,900,58-62
Female,Organic Search,1401,58-62
Female,SEM,630,33-37
Female,SEM,76,53-57
Female,SEM,86,43-47
Female,SEM,1485,58-62
Male,FaceBook campaign,1230,58-62
Female,FaceBook campaign,192,28-32
Male,Instagram Campign,470,58-62
Male,Organic Search,64,23-27
Female,FaceBook campaign,480,23-27
Male,FaceBook campaign,309,28-32
Male,Instagram Campign,939,63+
Female,FaceBook campaign,621,63+
Male,FaceBook campaign,1840,28-32
Male,SEM,268,58-62
Male,Organic Search,388,53-57
Male,SEM,378,43-47
Male,Organic Search,324,43-47
Female,Instagram Campign,2265,48-52
Male,FaceBook campaign,1195,63+
Female,FaceBook campaign,748,63+
Female,FaceBook campaign,153,18-22
Male,Organic Search,801,63+
Male,FaceBook campaign,835,63+
Female,Organic Search,225,53-57
Female,SEM,1640,53-57
Male,SEM,1464,18-22
Male,Organic Search,87,18-22
Male,Organic Search,216,18-22
Male,SEM,172,18-22
Male,Instagram Campign,826,23-27
Female,Organic Search,418,63+
Female,Instagram Campign,131,23-27
Female,FaceBook campaign,676,23-27
Male,FaceBook campaign,310,48-52
Female,FaceBook campaign,33,33-37
Male,SEM,862,53-57
Female,Instagram Campign,1880,63+
Female,Instagram Campign,958,48-52
Female,FaceBook campaign,1107,18-22
Female,Instagram Campign,680,18-22
Male,Organic Search,1615,23-27
Male,Organic Search,674,23-27
Male,Organic Search,384,23-27
Female,Instagram Campign,262,43-47
Female,Instagram Campign,396,43-47
Male,SEM,1550,18-22
Male,Instagram Campign,438,58-62
Male,FaceBook campaign,460,28-32
Male,FaceBook campaign,236,28-32
Male,FaceBook campaign,600,18-22
Female,FaceBook campaign,195,38-42
Male,Organic Search,1131,48-52
Male,SEM,692,48-52
Male,FaceBook campaign,1460,33-37
Male,Organic Search,879,43-47
Male,FaceBook campaign,624,43-47
Male,FaceBook campaign,1916,43-47
Male,Instagram Campign,1206,43-47
Male,FaceBook campaign,2170,43-47
Female,FaceBook campaign,1324,63+
Female,Organic Search,333,23-27
Female,SEM,1104,23-27
Female,SEM,122,53-57
Male,Organic Search,215,53-57
Male,FaceBook campaign,1864,53-57
Female,Organic Search,534,23-27
Male,FaceBook campaign,764,48-52
Male,Organic Search,380,48-52
Female,FaceBook campaign,736,33-37
Female,Organic Search,161,33-37
Female,Organic Search,2490,63+
Male,SEM,435,23-27
Male,Organic Search,561,23-27
Male,SEM,286,23-27
Male,FaceBook campaign,44,63+
Male,FaceBook campaign,158,63+
Female,Instagram Campign,492,23-27
Female,Organic Search,1264,23-27
Male,SEM,868,43-47
Female,FaceBook campaign,394,58-62
Male,SEM,954,58-62
Male,Organic Search,614,58-62
Male,FaceBook campaign,891,43-47
Male,Instagram Campign,910,63+
Female,FaceBook campaign,322,38-42
Male,SEM,475,18-22
Female,Organic Search,498,43-47
Female,Organic Search,936,43-47
Female,Instagram Campign,2260,23-27
Female,SEM,1800,23-27
Female,Organic Search,573,28-32
Female,SEM,1338,18-22
Female,FaceBook campaign,378,18-22
Male,SEM,180,53-57
Female,FaceBook campaign,424,48-52
Female,SEM,1610,48-52
Female,Organic Search,375,48-52
Female,SEM,988,28-32
Male,SEM,95,53-57
Male,FaceBook campaign,1280,38-42
Female,Instagram Campign,1530,18-22
Male,Instagram Campign,1088,23-27
Female,SEM,200,43-47
Female,Organic Search,104,43-47
Male,SEM,384,18-22
Male,Instagram Campign,239,38-42
Male,Organic Search,1314,33-37
Male,SEM,195,33-37
Male,SEM,954,63+
Male,FaceBook campaign,1240,63+
Female,Organic Search,1443,48-52
Male,Instagram Campign,1233,38-42
Female,Organic Search,736,58-62
Female,Organic Search,179,58-62
Female,FaceBook campaign,1445,58-62
Male,Organic Search,2285,48-52
Female,FaceBook campaign,724,23-27
Female,FaceBook campaign,1092,23-27
Male,Instagram Campign,260,38-42
Female,SEM,204,33-37
Female,Instagram Campign,20,38-42
Male,FaceBook campaign,256,38-42
Male,FaceBook campaign,276,38-42
Female,FaceBook campaign,68,58-62
Female,Instagram Campign,692,58-62
Female,Instagram Campign,560,58-62
Male,FaceBook campaign,79,28-32
